# id	name	description	rgb
25341	Knight of Shadow		FE8B3F
25342	Shadow of Halisha	Ruler of Sepulcher	FE8B3F
25343	Knight of Shadow		FE8B3F
25344	Knight of Shadow		FE8B3F
25345	Knight of shadow		FE8B3F
25346	Shadow of Halisha	Ruler of Sepulcher	FE8B3F
25347	Knight of Shadow		FE8B3F
25348	Knight of Shadow		FE8B3F
25349	Shadow of Halisha	Ruler of Sepulcher	FE8B3F
25350	Knight of Shadow		FE8B3F
25351	Knight of Shadow		FE8B3F
25352	Giant Wasteland Basilisk	Raid Boss	FE8B3F
25353	Giant Wasteland Basilisk	Raid Fighter	FE8B3F
25354	Gargoyle Lord Sirocco	Raid Boss	FE8B3F
25355	Sirocco's Gargoyle	Raid Fighter	FE8B3F
25356	Sirocco's Guards	Raid Fighter	FE8B3F
25357	Sukar Wererat Chief	Raid Boss	FE8B3F
25358	Sukar Wererat Guard	Raid Fighter	FE8B3F
25359	Sukar Wererat Priest	Raid Fighter	FE8B3F
25360	Tiger Hornet	Raid Boss	FE8B3F
25361	Yellow Hornet	Raid Fighter	FE8B3F
25362	Tracker Leader Sharuk	Raid Boss	FE8B3F
25363	Sharuk's Tracker	Raid Fighter	FE8B3F
25364	Sharuk's Marksman	Raid Fighter	FE8B3F
25365	Patriarch Kuroboros	Raid Boss	FE8B3F
25366	Kuroboros' Priest	Raid Boss	FE8B3F
25367	Kuroboros' Follower	Raid Fighter	FE8B3F
25368	Kuroboros' Discipline	Raid Fighter	FE8B3F
25369	Soul Scavenger	Raid Boss	FE8B3F
25370	Corpse Scavenger	Raid Fighter	FE8B3F
25371	Anima Scavenger	Raid Fighter	FE8B3F
25372	Discarded Guardian	Raid Boss	FE8B3F
25373	"Malex Herald of Dagoniel "	Raid Boss	FE8B3F
25374	Abyss Flyer	Raid Fighter	FE8B3F
25375	Zombie Lord Farakelsus	Raid Boss	FE8B3F
25376	Warrior Zombie of Farakelsus	Raid Fighter	FE8B3F
25377	Priest Zombie of Farakelsus	Raid Fighter	FE8B3F
25378	Madness Beast	Raid Boss	FE8B3F
25379	Dementia Beast	Raid Fighter	FE8B3F
25380	Kaysha Herald of Icarus	Raid Boss	FE8B3F
25381	Nightmare Flyer	Raid Fighter	FE8B3F
25382	Hostile Flyer	Raid Fighter	FE8B3F
25383	Revenant of Sir Calibus	Raid Boss	FE8B3F
25384	Servant of Calibus	Raid Fighter	FE8B3F
25385	Evil Spirit Tempest	Raid Boss	FE8B3F
25386	Ghost of the Execution Grounds	Raid Fighter	FE8B3F
25387	Malignant Spirit of the Execution Grounds	Raid Fighter	FE8B3F
25388	Red Eye Captain Trakia	Raid Boss	FE8B3F
25389	"Red Eye Archer "	Raid Fighter	FE8B3F
25390	Red Eye Guards	Raid Fighter	FE8B3F
25391	Nurka's Messenger	Raid Boss	FE8B3F
25392	Captain of Queen's Royal Guards	Raid Boss	FE8B3F
25393	Marsh Stakato Noble	Raid Fighter	FE8B3F
25394	Premo Prime	Raid Boss	FE8B3F
25395	Archon Suscepter	Raid Boss	FE8B3F
25396	Kusion Suscepter	Raid Fighter	FE8B3F
25397	Gustos Suscepter	Raid Fighter	FE8B3F
25398	Eye of Beleth	Raid Boss	FE8B3F
25399	Apprentice of Watchman	Raid Fighter	FE8B3F
25400	Page of Watchman	Raid Fighter	FE8B3F
25401	Skyla	Raid Boss	FE8B3F
25402	Retainer of Skyla	Raid Fighter	FE8B3F
25403	Follower of Skyla	Raid Fighter	FE8B3F
25404	Corsair Captain Kylon	Raid Boss	FE8B3F
25405	Kylon's Pirate	Raid Fighter	FE8B3F
25406	Kylon's Mate	Raid Fighter	FE8B3F
25407	"Lord Ishka "	Raid Boss	FE8B3F
25408	Ishka's Elite Officer	Raid Fighter	FE8B3F
25409	Ishka's Elite Soldier	Raid Fighter	FE8B3F
25410	Road Scavenger Leader	Raid Boss	FE8B3F
25411	Road Scavenger Henchman	Raid Fighter	FE8B3F
25412	Necrosentinel Royal Guard	Raid Boss	FE8B3F
25413	Necrosentinel Archer	Raid Fighter	FE8B3F
25414	Necrosentinel Soldier	Raid Fighter	FE8B3F
25415	Nakondas	Raid Boss	FE8B3F
25416	"Nakondas' Slave "	Raid Fighter	FE8B3F
25417	"Nakondas' Chain "	Raid Fighter	FE8B3F
25418	Dread Avenger Kraven	Raid Boss	FE8B3F
25419	Dread Panther	Raid Fighter	FE8B3F
25420	Orfen's Handmaiden	Raid Boss	FE8B3F
25421	Trisalim Escort	Raid Fighter	FE8B3F
25422	Page of Rotting Tree	Raid Fighter	FE8B3F
25423	Fairy Queen Timiniel	Raid Boss	FE8B3F
25424	Timiniel's Royal Guards	Raid Fighter	FE8B3F
25425	Timiniel's Royal Guard Captain	Raid Fighter	FE8B3F
25426	Betrayer of Urutu Freki	Raid Boss	FE8B3F
25427	Freki's Vampire Bat	Raid Fighter	FE8B3F
25428	Freki's Wild Bear	Raid Fighter	FE8B3F
25429	Mammon Collector Talos	Raid Boss	FE8B3F
25430	Talos' Cohort	Raid Fighter	FE8B3F
25431	Flamestone Golem	Raid Boss	FE8B3F
25432	Elemental of Flame	Raid Fighter	FE8B3F
25433	Elemental of Spark	Raid Fighter	FE8B3F
25434	Bandit Leader Barda	Raid Boss	FE8B3F
25435	Barda's Bandit	Raid Fighter	FE8B3F
25436	Barda's Shaman	Raid Fighter	FE8B3F
25437	Timak Orc Gosmos	Raid Boss	FE8B3F
25438	Thief Kelbar	Raid Boss	FE8B3F
25439	Kelbar's Inferior	Raid Fighter	FE8B3F
25440	Kelbar's Wizard	Raid Fighter	FE8B3F
25441	Evil Spirit Cyrion	Raid Boss	FE8B3F
25442	Evil Creature of Forest	Raid Fighter	FE8B3F
25443	Anger of Forest	Raid Fighter	FE8B3F
25444	Enmity Ghost Ramdal	Raid Boss	FE8B3F
25445	Enmity Ghosts	Raid Fighter	FE8B3F
25446	Shooter of Enmity	Raid Fighter	FE8B3F
25447	Immortal Savior Mardil	Raid Boss	FE8B3F
25448	"Immortal Savior "	Raid Fighter	FE8B3F
25449	Immortal Guide	Raid Fighter	FE8B3F
25450	Cherub Galaxia	Raid Boss	FE8B3F
25451	Galaxia's Guards	Raid Fighter	FE8B3F
25452	Messenger of Angel	Raid Fighter	FE8B3F
25453	Meanas Anor	Raid Boss	FE8B3F
25454	Wyvern of Marsh	Raid Fighter	FE8B3F
25455	Succubus of Marsh	Raid Fighter	FE8B3F
25456	Mirror of Oblivion	Raid Boss	FE8B3F
25457	Shards of Oblivion	Raid Fighter	FE8B3F
25458	Shadow of Oblivion	Raid Fighter	FE8B3F
25459	Shards of Oblivion	Raid Fighter	FE8B3F
25460	Deadman Ereve	Raid Boss	FE8B3F
25461	Ereve's Knight	Raid Fighter	FE8B3F
25462	Ereve's Squire	Raid Fighter	FE8B3F
25463	Harit Guardian Garangky	Raid Boss	FE8B3F
25464	Garangky Guard Captain	Raid Fighter	FE8B3F
25465	Garangky Guard Shaman	Raid Fighter	FE8B3F
25466	"Garangky Guard "	Raid Fighter	FE8B3F
25467	Gorgolos	Raid Boss	FE8B3F
25468	Cursed Life	Raid Fighter	FE8B3F
25469	Cursed Soul	Raid Fighter	FE8B3F
25470	Last Titan Utenus	Raid Boss	FE8B3F
25471	Utenus's Wizard	Raid Fighter	FE8B3F
25472	Utenus's Guard	Raid Fighter	FE8B3F
25473	Grave Robber Kim	Raid Boss	FE8B3F
25474	Kim's Gang	Raid Fighter	FE8B3F
25475	Ghost Knight Kabed	Raid Boss	FE8B3F
25476	Kabed's Soldier	Raid Fighter	FE8B3F
25477	Kabed's Archer	Raid Fighter	FE8B3F
25478	Shilen's Priest Hisilrome	Raid Boss	FE8B3F
25479	Hisilrome's Servitor	Raid Fighter	FE8B3F
25480	Hisilrome's Page	Raid Fighter	FE8B3F
25481	Magus Kenishee	Raid Boss	FE8B3F
25482	Shadow of Kenishee	Raid Fighter	FE8B3F
25483	Phantom of Kenishee	Raid Fighter	FE8B3F
25484	Zaken's Chief Mate Tillion	Raid Boss	FE8B3F
25485	Tillion's Inferior	Raid Fighter	FE8B3F
25486	Tillion's Bat	Raid Fighter	FE8B3F
25487	Water Spirit Lian	Raid Boss	FE8B3F
25488	Spirit of Gildor	Raid Fighter	FE8B3F
25489	Guardian of Gildor	Raid Fighter	FE8B3F
25490	Gwindorr	Raid Boss	FE8B3F
25491	Guard of Gwindorr	Raid Fighter	FE8B3F
25492	Follower of Gwindorr	Raid Fighter	FE8B3F
25493	Eva's Spirit Niniel	Raid Boss	FE8B3F
25494	Spirit of Niniel	Raid Fighter	FE8B3F
25495	Spirit of Niniel	Raid Fighter	FE8B3F
25496	Fafurion's Envoy Pingolpin	Raid Boss	FE8B3F
25497	"Fafurion's Envoy   "	Raid Fighter	FE8B3F
25498	Fafurion's Henchman Istary	Raid Boss	FE8B3F
25499	Alligator of Istary	Raid Fighter	FE8B3F
25500	Alligator of Istary	Raid Fighter	FE8B3F
25501	Boss Akata	Raid Boss	FE8B3F
25502	Akata's Thug	Raid Fighter	FE8B3F
25503	Akata's Lackey	Raid Fighter	FE8B3F
25504	Nellis' Vengeful Spirit	Raid Boss	FE8B3F
25505	Nellis' Follower	Raid Fighter	FE8B3F
25506	Rayito the Looter	Raid Boss	FE8B3F
25507	Rayito's Henchman	Raid Fighter	FE8B3F
25508	Rayito's Henchman	Raid Fighter	FE8B3F
25509	"Dark Shaman Varangka "	Raid Boss	FE8B3F
25510	Varangka's Descendant	Raid Fighter	FE8B3F
25511	Varangka's Page	Raid Fighter	FE8B3F
25512	Gigantic Chaos Golem	Raid Boss	FE8B3F
25514	Queen Shyeed	Raid Boss	FE8B3F
25515	"Spiked Stakato  "	Raid Fighter	FE8B3F
25516	"Spiked Stakato  "	Raid Fighter	FE8B3F
25517	Master Anays	Raid Boss	A9E89C
25518	Splendor Disciple	Raid Fighter	A9E89C
25519	Splendor Worshiper	Raid Fighter	A9E89C
25523	Plague Golem	Raid Boss	FE8B3F
25524	Flamestone Giant	Raid Boss	FE8B3F
25525	Flame Spirit	Raid Fighter	FE8B3F
25526	Charged Spirit	Raid Fighter	FE8B3F
25527	Uruka	Raid Boss	FE8B3F
25528	Tiberias	Prime Inspector	FE8B3F
25529	Garden Guard	Vice Inspector	FE8B3F
25530	Garden Guard	Vice Inspector	FE8B3F
25531	Darnel	Square	FE8B3F
25532	Kechi	Fire	FE8B3F
25533	Kechi's Henchman		FE8B3F
25534	Tears	Ice	FE8B3F
25535	Tears	Ice	FE8B3F
25536	Hannibal	Raid Boss	FE8B3F
25537	Enmity	Raid Fighter	FE8B3F
25538	Vengeance	Raid Fighter	FE8B3F
25539	Typhoon	Raid Boss	FE8B3F
25540	Demon Prince	Raid Boss	FE8B3F
25541	Fiend	Raid Fighter	FE8B3F
25542	Ranku	Raid Boss	FE8B3F
25543	Eidolon	Raid Fighter	FE8B3F
25544	Tully	Steel Citadel	FE8B3F
25545	Tully's Banshee	Raid Fighter	FE8B3F
25546	Rhianna the Traitor	Forsaken Prisoner	FE8B3F
25547	Rhianna's Escort		FE8B3F
25548	Rhianna's Healer		FE8B3F
25549	Tesla the Deceiver	Forsaken Prisoner	FE8B3F
25550	Tesla's Apprentice		FE8B3F
25551	Tesla's Herald		FE8B3F
25552	Soul Hunter Chakundel	Forsaken Prisoner	FE8B3F
25553	Durango the Crusher	Forsaken Prisoner	FE8B3F
25554	Brutus the Obstinate	Forsaken Prisoner	FE8B3F
25555	Brutus' Right Hand		FE8B3F
25556	Brutus' Left Hand		FE8B3F
25557	Ranger Karankawa	Forsaken Prisoner	FE8B3F
25558	Karankawa's Root		FE8B3F
25559	Karankawa's Blossom		FE8B3F
25560	Sargon the Mad	Forsaken Prisoner	FE8B3F
25561	Sargon Attendant		FE8B3F
25562	Sargon's Squire		FE8B3F
25563	Beautiful Atrielle	Forsaken Prisoner	FE8B3F
25564	Atrielle's Follower		FE8B3F
25565	Atrielle's Minion		FE8B3F
25566	Nagen the Tomboy	Forsaken Prisoner	FE8B3F
25567	Nagen's Cohort		FE8B3F
25568	Nagen's Friend		FE8B3F
25569	Jax the Destroyer	Forsaken Prisoner	FE8B3F
25570	Jax's Vanguard		FE8B3F
25571	Jax's Raider		FE8B3F
25572	Hager the Outlaw	Forsaken Inmate	FE8B3F
25573	Hager's Henchman		FE8B3F
25574	Hager's Bodyguard		FE8B3F
25575	All-Seeing Rango	Forsaken Inmate	FE8B3F
25576	Rango's Iris		FE8B3F
25577	Rango's Lens		FE8B3F
25578	Jakard	Forsaken Inmate	FE8B3F
25579	Helsing	Forsaken Inmate	FE8B3F
25580	Helsing's Guard		FE8B3F
25581	Helsing's Assassin		FE8B3F
25582	Gillien	Forsaken Inmate	FE8B3F
25583	Gillien's Daughter		FE8B3F
25584	Gillien's Attendant		FE8B3F
25585	Medici	Forsaken Inmate	FE8B3F
25586	Medici's Sister		FE8B3F
25587	Medici's Brother		FE8B3F
25588	Immortal Muus	Forsaken Inmate	FE8B3F
25589	Brand the Exile	Forsaken Inmate	FE8B3F
25590	Brand's Chamberlain		FE8B3F
25591	Brand's Servant		FE8B3F
25592	Commander Koenig	Forsaken Inmate	FE8B3F
25593	Gerg the Hunter	Forsaken Inmate	FE8B3F
25594	Gerg's Follower		FE8B3F
25595	Gerg's Henchman		FE8B3F
25596	Ocular Servitor		A9E89C
25597	Heurel		A9E89C
25598	Gegei		A9E89C
25599	Iglas		A9E89C
25600	Temenir	Darion's Challenger	A9E89C
25601	Draksius	Darion's Challenger	A9E89C
25602	Kiretcenah	Darion's Challenger	A9E89C
25603	Darion		A9E89C
25604	Mutated Elpy	Naia's Creature	A9E89C
25605	Naia Spore		A9E89C
25606	Naia Spore		A9E89C
25607	Naia Spore		A9E89C
25608	Naia Spore		A9E89C
25609	Epidos	Naia Shambler	A9E89C
25610	Epidos	Naia Shambler	A9E89C
25611	Epidos	Naia Shambler	A9E89C
25612	Epidos	Naia Shambler	A9E89C
25613	Naia Spore		A9E89C
25614	Floating Ghost		A9E89C
25615	Floating Ghost		A9E89C
29001	Queen Ant		A9E89C
29002	Queen Ant Larva		A9E89C
29003	Nurse Ant		A9E89C
29004	Guard Ant		A9E89C
29005	Royal Guard Ant		A9E89C
29006	Core		A9E89C
29007	Death Knight		A9E89C
29008	Doom Wraith		A9E89C
29009	Dicor		A9E89C
29010	Validus		A9E89C
29011	Susceptor		A9E89C
29012	Perum		A9E89C
29013	Premo		A9E89C
29014	Orfen		A9E89C
29015	Raikel		A9E89C
29016	Raikel Leos		A9E89C
29017	Riba		A9E89C
29018	Riba Iren		A9E89C
29019	Antharas		A9E89C
29020	Baium		A9E89C
29021	Archangel		A9E89C
29022	Zaken		A9E89C
29023	Doll Blader		A9E89C
29024	Vale master		A9E89C
29025	Baium		A9E89C
29026	Pirate Zombie Captain		A9E89C
29027	Pirate Zombie		A9E89C
29028	Valakas		A9E89C
29029	Lavasaurus Elder	Family of Valakas	A9E89C
29030	Fenril Hound Kerinne	Family of Valakas	FE8B3F
29031	Kerinne's Ifrit		A9E89C
29032	Kerinne's Golem		A9E89C
29033	Fenril Hound Freki	Family of Valakas	FE8B3F
29034	Freki's Ifrit		A9E89C
29035	Freki's Golem		A9E89C
29036	Fenril Hound Uruz	Family of Valakas	FE8B3F
29037	Fenril Hound Kinaz	Family of Valakas	FE8B3F
29038	Kinaz's Ifrit		A9E89C
29039	Kinaz's Ifrit		A9E89C
29040	"Wings of Flame, Ixion"	Gatekeeper of Valakas	FE8B3F
29041	Inferno Golem		A9E89C
29042	Inferno Golem		A9E89C
29043	Howling Ifrit		A9E89C
29044	Howling Ifrit		A9E89C
29045	Frintezza		A9E89C
29046	Scarlet van Halisha		A9E89C
29047	Scarlet van Halisha		A9E89C
29048	Evil Spirit		A9E89C
29049	Evil Spirit		A9E89C
29050	Breath of Halisha		A9E89C
29051	Breath of Halisha		A9E89C
29052	" "		A9E89C
29053	" "		A9E89C
29054	Benom	Triol's Leader	FE8B3F
29055	Teleportation Cubic		A9E89C
29056	Ice Fairy Sirra	Raid Boss	FE8B3F
29057	Sirra's Page	Raid Fighter	FE8B3F
29058	Sirra's Beholder	Raid Fighter	FE8B3F
29059			A9E89C
29060	Captain of the Ice Queen's Royal Guard	Raid Boss	FE8B3F
29061	Teleportation Cubic		A9E89C
29062	Andreas Van Halter	Seer of Pagan	FE8B3F
29063	Andreas' Acolyte	Raid Fighter	FE8B3F
29064	Andreas' Acolyte	Raid Fighter	FE8B3F
29065	Sailren	Sealed Evil Power	FE8B3F
29066	Antharas		FE8B3F
29067	Antharas		FE8B3F
29068	Antharas		FE8B3F
29069	Behemoth Dragon		FE8B3F
29070	Dragon Bomber		A9E89C
29071	Dragon Bomber		A9E89C
29072	Dragon Bomber		A9E89C
29073	Dragon Bomber		A9E89C
29074	Dragon Bomber		A9E89C
29075	Dragon Bomber		A9E89C
29076	Dragon Bomber		A9E89C
29077			A9E89C
29078			A9E89C
29079			A9E89C
29080			A9E89C
29081			A9E89C
29082			A9E89C
29083			A9E89C
29084			A9E89C
29085			A9E89C
29086			A9E89C
29087			A9E89C
29088			A9E89C
29089			A9E89C
29090			A9E89C
29091			A9E89C
29092			A9E89C
29093			A9E89C
29094			A9E89C
29095	Gordon	Knight of Destruction	FE8B3F
29096	Anais	Lord of Splendor	FE8B3F
29097	Splendor Disciple	Raid Fighter	FE8B3F
29098	Splendor Worshiper	Raid Fighter	FE8B3F
29099	Baylor	Warden	FE8B3F
29100	Crystal Prison Guard		FE8B3F
29101	Crystalline Golem		A9E89C
29102	Crystalline Golem		A9E89C
29103	Baylor	Warden	FE8B3F
29104	Crystal Prison Guard		A9E89C
29105	Crystalline Golem		A9E89C
29106			A9E89C
29107			A9E89C
29108			A9E89C
29109			A9E89C
29110			A9E89C
29111			A9E89C
29112			A9E89C
29113			A9E89C
29114			A9E89C
29115	Crystal Prison Guard		A9E89C
29116	Baylor's Treasure Chest		A9E89C
29117	Baylor's Treasure Chest		A9E89C
29118	Beleth		A9E89C
29119	Beleth		A9E89C
29120	Beleth Camera 1		A9E89C
29121	Beleth Camera 2		A9E89C
29122	Beleth Camera 3		A9E89C
29123	Beleth Camera 4		A9E89C
29124	Beleth Camera 5		A9E89C
29125	Beleth Camera 6		A9E89C
29126	Beleth Presentation Incarnation 1		A9E89C
29127	Beleth Presentation Incarnation 2		A9E89C
29128	Beleth Presentation Elf		A9E89C
18001	Blood Queen		A9E89C
18002	Blood Queen		A9E89C
18003	Bearded Keltir		A9E89C
18004	Susceptor Prime		A9E89C
18005	Mimic		A9E89C
18006	Maruk Lord		A9E89C
18007	Limal Karinness		A9E89C
18008	Karik		A9E89C
18009	Offering of Branded Elder		A9E89C
18010	Offering of the Branded		A9E89C
18011	Offering of Branded Archer		A9E89C
18012	Offering of Branded Warrior		A9E89C
18013	Offering of Branded Follower		A9E89C
18014	Offering of Branded Berserker		A9E89C
18015	Offering of Branded Zealot		A9E89C
18016	Offering of Branded Marksman		A9E89C
18017	Offering of Branded Disciple		A9E89C
18018	Offering of Branded Saint		A9E89C
18019	Apostate's Offering Elder		A9E89C
18020	"Apostate's Offering "		A9E89C
18021	Apostate's Offering Archer		A9E89C
18022	Apostate's Offering Warrior		A9E89C
18023	Apostate's Offering Follower		A9E89C
18024	Apostate's Offering Berserker		A9E89C
18025	Apostate's Offering Zealot		A9E89C
18026	Apostate's Offering Marksman		A9E89C
18027	Apostate's Offering Disciple		A9E89C
18028	Apostate's Offering Saint		A9E89C
18029	Witch's Offering Elder		A9E89C
18030	Witch's Offering		A9E89C
18031	Witch's Offering Archer		A9E89C
18032	Witch's Offering Warrior		A9E89C
18033	Witch's Offering Follower		A9E89C
18034	Witch's Offering Berserker		A9E89C
18035	Witch's Offering Zealot		A9E89C
18036	Witch's Offering Marksman		A9E89C
18037	Witch's Offering Disciple		A9E89C
18038	Witch's Offering Saint		A9E89C
18039	Dark Omen Offering Elder		A9E89C
18040	Dark Omen Offering		A9E89C
18041	Dark Omen Offering Archer		A9E89C
18042	Dark Omen Offering Warrior		A9E89C
18043	Dark Omen Offering Follower		A9E89C
18044	Dark Omen Offering Berserker		A9E89C
18045	Dark Omen Offering Zealot		A9E89C
18046	Dark Omen Offering Marksman		A9E89C
18047	Dark Omen Offering Disciple		A9E89C
18048	Dark Omen Offering Saint		A9E89C
18049	Offering of Forbidden Path Elder		A9E89C
18050	Offering of Forbidden Path		A9E89C
18051	Offering of Forbidden Path Archer		A9E89C
18052	Offering of Forbidden Path Warrior		A9E89C
18053	Offering of Forbidden Path Follower		A9E89C
18054	Offering of Forbidden Path Berserker		A9E89C
18055	Offering of Forbidden Path Zealot		A9E89C
18056	Offering of Forbidden Path Marksman		A9E89C
18057	Offering of Forbidden Path Disciple		A9E89C
18058	Offering of Forbidden Path Saint		A9E89C
18059	Offering of Branded Elder		A9E89C
18060	Offering of the Branded		A9E89C
18061	Offering of Branded Archer		A9E89C
18062	Offering of Branded Warrior		A9E89C
18063	Offering of Branded Follower		A9E89C
18064	Offering of Branded Berserker		A9E89C
18065	Offering of Branded Zealot		A9E89C
18066	Offering of Branded Marksman		A9E89C
18067	Offering of Branded Disciple		A9E89C
18068	Offering of Branded Saint		A9E89C
18069	Apostate's Offering Elder		A9E89C
18070	"Apostate's Offering "		A9E89C
18071	Apostate's Offering Archer		A9E89C
18072	Apostate's Offering Warrior		A9E89C
18073	Apostate's Offering Follower		A9E89C
18074	Apostate's Offering Berserker		A9E89C
18075	Apostate's Offering Zealot		A9E89C
18076	Apostate's Offering Marksman		A9E89C
18077	Apostate's Offering Disciple		A9E89C
18078	Apostate's Offering Saint		A9E89C
18079	Witch's Offering Elder		A9E89C
18080	Witch's Offering		A9E89C
18081	Witch's Offering Archer		A9E89C
18082	Witch's Offering Warrior		A9E89C
18083	Witch's Offering Follower		A9E89C
18084	Witch's Offering Berserker		A9E89C
18085	Witch's Offering Zealot		A9E89C
18086	Witch's Offering Marksman		A9E89C
18087	Witch's Offering Disciple		A9E89C
18088	Witch's Offering Saint		A9E89C
18089	Dark Omen Offering Elder		A9E89C
18090	Dark Omen Offering		A9E89C
18091	Dark Omen Offering Archer		A9E89C
18092	Dark Omen Offering Warrior		A9E89C
18093	Dark Omen Offering Follower		A9E89C
18094	Dark Omen Offering Berserker		A9E89C
18095	Dark Omen Offering Zealot		A9E89C
18096	Dark Omen Offering Marksman		A9E89C
18097	Dark Omen Offering Disciple		A9E89C
18098	Dark Omen Offering Saint		A9E89C
18099	Offering of Forbidden Path Elder		A9E89C
18100	Offering of Forbidden Path		A9E89C
18101	Offering of Forbidden Path Archer		A9E89C
18102	Offering of Forbidden Path Warrior		A9E89C
18103	Offering of Forbidden Path Follower		A9E89C
18104	Offering of Forbidden Path Berserker		A9E89C
18105	Offering of Forbidden Path Zealot		A9E89C
18106	Offering of Forbidden Path Marksman		A9E89C
18107	Offering of Forbidden Path Disciple		A9E89C
18108	Offering of Forbidden Path Saint		A9E89C
18109	Treasures of the Festival		A9E89C
18110	Treasures of the Festival		A9E89C
18111	Treasures of the Festival		A9E89C
18112	Treasures of the Festival		A9E89C
18113	Treasures of the Festival		A9E89C
18114	Treasures of the Festival		A9E89C
18115	Treasures of the Festival		A9E89C
18116	Treasures of the Festival		A9E89C
18117	Treasures of the Festival		A9E89C
18118	Treasures of the Festival		A9E89C
18119	Corpse of Deadman		A9E89C
18120	Halisha's Officer		A9E89C
18121	Halisha's Officer		A9E89C
18122	Halisha's Officer		A9E89C
18123	Halisha's Officer		A9E89C
18124	Halisha's Officer		A9E89C
18125	Halisha's Officer		A9E89C
18126	Halisha's Officer		A9E89C
18127	Halisha's Officer		A9E89C
18128	Halisha's Officer		A9E89C
18129	Halisha's Officer		A9E89C
18130	Halisha's Officer		A9E89C
18131	Halisha's Officer		A9E89C
18132	Imperial Healer		A9E89C
18133	Imperial Mosaic		A9E89C
18134	Imperial Mosaic		A9E89C
18135	Imperial Mosaic		A9E89C
18136	Imperial Mosaic		A9E89C
18137	Imperial Mosaic		A9E89C
18138	Imperial Mosaic		A9E89C
18139	Imperial Mosaic		A9E89C
18140	Imperial Mosaic		A9E89C
18141	Beetle of Grave		A9E89C
18142	Beetle of Grave		A9E89C
18143	Beetle of Grave		A9E89C
18144	Beetle of Grave		A9E89C
18145	Beetle of Grave		A9E89C
18146	Beetle of Grave		A9E89C
18147	Beetle of Grave		A9E89C
18148	Beetle of Grave		A9E89C
18149	Beetle of Grave		A9E89C
18150	Victim		A9E89C
18151	Victim		A9E89C
18152	Victim		A9E89C
18153	Victim		A9E89C
18154	Victim		A9E89C
18155	Victim		A9E89C
18156	Victim		A9E89C
18157	Victim		A9E89C
18158	Executioner of Halisha		A9E89C
18159	Executioner of Halisha		A9E89C
18160	Executioner of Halisha		A9E89C
18161	Executioner of Halisha		A9E89C
18162	Executioner of Halisha		A9E89C
18163	Executioner of Halisha		A9E89C
18164	Executioner of Halisha		A9E89C
18165	Executioner of Halisha		A9E89C
18166	Imperial Guard		A9E89C
18167	Imperial Guard		A9E89C
18168	Imperial Guard		A9E89C
18169	Imperial Guard		A9E89C
18170	Imperial Guard		A9E89C
18171	Imperial Guard		A9E89C
18172	Imperial Guard		A9E89C
18173	Halisha's Foreman		A9E89C
18174	Halisha's Foreman		A9E89C
18175	Halisha's Foreman		A9E89C
18176	Halisha's Foreman		A9E89C
18177	Halisha's Foreman		A9E89C
18178	Halisha's Foreman		A9E89C
18179	Halisha's Foreman		A9E89C
18180	Halisha's Foreman		A9E89C
18181	Halisha's Foreman		A9E89C
18182	Halisha's Foreman		A9E89C
18183	Halisha's Foreman		A9E89C
18184	Halisha's Foreman		A9E89C
18185	Evil Astrologer		A9E89C
18186	Evil Astrologer		A9E89C
18187	Knight of Darkness		A9E89C
18188	Knight of Darkness		A9E89C
18189	Knight of Darkness		A9E89C
18190	Knight of Darkness		A9E89C
18191	Witch of dust		A9E89C
18192	Witch of dust		A9E89C
18193	Witch of dust		A9E89C
18194	Witch of dust		A9E89C
18195	Signet of Emperor		A9E89C
18196	Charm of Corner		A9E89C
18197	Charm of Corner		A9E89C
18198	Charm of Corner		A9E89C
18199	Charm of Corner		A9E89C
18200	Charm of Corner		A9E89C
18201	Charm of Corner		A9E89C
18202	Charm of Corner		A9E89C
18203	Charm of Corner		A9E89C
